ID,Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Ed Level,Accounts Held
2424,38,89,4,1.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2425,54,78,4,1.6,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
2426,61,55,3,0.9,3,197,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2427,29,34,4,0.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2428,39,108,4,3.666666667,2,301,1,0,0,0,1,Graduate,Does not hold Securities or Deposit
2429,33,58,4,2.2,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
2430,23,73,4,2.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2431,56,54,4,2.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2432,54,45,4,0.9,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
2433,37,123,1,2.3,2,0,1,1,1,1,0,Graduate,Holds Securities & Deposit
2434,38,93,1,5.2,1,267,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2435,34,102,4,2.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2436,53,39,3,1.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2437,65,114,4,3.4,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
2438,62,29,1,0.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
2439,51,30,3,0.6,2,144,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
2440,31,22,1,0.6,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2441,64,38,2,0.3,1,186,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2442,39,41,2,1.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2443,28,161,4,1.7,3,422,1,0,1,1,1,Advanced Degree, Holds only Deposit
2444,60,38,3,0.5,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
2445,47,25,1,0.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2446,25,70,4,2.6,1,218,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2447,44,201,2,8.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2448,51,42,2,0.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
2449,31,64,1,1.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2450,32,28,4,1.1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2451,51,119,1,4.9,1,208,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2452,25,28,1,1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2453,43,60,3,2.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2454,54,23,1,1.5,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2455,34,164,4,7.4,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2456,54,39,2,0.8,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2457,42,19,2,0,3,85,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
2458,46,72,2,0.8,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
2459,62,41,3,0.9,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
2460,31,32,2,0.3,2,130,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2461,30,69,1,0.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2462,52,23,3,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2463,35,44,4,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2464,60,32,3,0.4,2,165,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2465,58,25,2,0.3,1,123,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2466,24,80,2,1.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2467,40,83,1,0.8,2,230,0,1,0,1,0,Graduate, Holds only Securites 
2468,49,133,1,7.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2469,43,89,1,0.1,2,307,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
2470,33,81,2,4.5,3,187,0,0,1,1,1,Advanced Degree, Holds only Deposit
2471,36,44,2,1.1,2,85,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2472,62,119,2,2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2473,57,39,4,0.9,1,147,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2474,64,40,2,1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2475,52,79,3,0.8,1,183,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2476,54,30,4,0.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2477,40,179,1,2.6,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2478,30,178,2,6.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2479,55,82,4,3.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2480,39,50,2,2.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2481,55,64,2,1.9,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2482,28,129,1,1.5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2483,44,68,4,2.9,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
2484,46,30,1,1.4,3,112,0,1,0,0,0,Advanced Degree, Holds only Securites 
2485,61,48,3,1.5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2486,61,130,1,1.3,1,257,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2487,45,40,1,0.5,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
2488,38,105,2,1.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2489,29,41,4,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2490,52,168,3,6.5,3,118,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2491,38,80,2,2.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2492,28,134,2,3.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2493,34,49,1,2.5,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2494,35,63,2,1.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2495,46,70,4,1.9,1,212,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2496,63,32,3,0.7,2,141,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2497,33,14,3,0.9,3,114,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2498,38,111,2,6.1,1,326,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2499,53,38,4,2.8,2,144,0,1,0,1,0,Graduate, Holds only Securites 
2500,28,121,2,2,1,341,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2501,44,90,4,2.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2502,58,178,2,6,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
2503,38,20,4,0.4,2,79,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
2504,48,61,2,1.7,1,229,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2505,33,43,4,0.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2506,66,39,1,1.9,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
2507,59,60,4,2.1,1,234,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2508,40,63,3,3,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
2509,36,8,4,0.2,3,81,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
2510,62,52,4,1.3,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
2511,51,92,4,3,1,0,1,0,1,1,1,Undergraduate, Holds only Deposit
2512,58,111,2,1.4,1,298,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2513,52,71,1,1.4,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2514,41,25,2,0.1,2,91,0,1,0,0,0,Graduate, Holds only Securites 
2515,31,34,1,1.9,3,156,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2516,28,74,3,2.6,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2517,57,120,2,2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2518,61,50,4,1.3,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
2519,60,10,2,1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2520,56,45,4,2.5,2,113,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2521,49,29,4,1.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2522,63,145,2,6.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2523,49,100,2,6.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2524,49,24,3,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2525,32,60,1,1.2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2526,26,50,4,0.6,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2527,27,43,3,1.1,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2528,57,79,3,4.4,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2529,29,44,3,0.1,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
2530,56,31,4,1.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2531,59,14,2,1,1,107,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2532,53,19,4,0.8,1,106,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2533,54,111,1,1.1,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
2534,56,90,1,1.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2535,50,21,2,0.7,3,129,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2536,51,104,1,4.2,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
2537,53,75,1,1.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2538,37,175,2,7.8,1,297,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2539,32,98,1,4.2,1,171,1,1,1,0,0,Undergraduate,Holds Securities & Deposit
2540,49,41,4,0.1,1,153,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2541,34,171,2,2.2,2,569,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
2542,54,79,4,1.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2543,64,24,4,0.6,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2544,58,90,1,3.6,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
2545,25,39,3,2.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2546,50,9,2,0,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
2547,38,15,2,0.1,2,90,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2548,48,80,1,2.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2549,41,63,1,0.7,3,79,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
2550,32,20,1,0.5,3,102,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2551,46,43,2,2.1,3,0,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
2552,39,65,1,1.5,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2553,39,91,2,1.7,2,151,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2554,63,53,1,0.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2555,58,110,3,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2556,28,82,3,1.5,1,103,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2557,36,23,4,0.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2558,43,172,2,6.666666667,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2559,36,88,2,2.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2560,44,71,2,0.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2561,31,180,1,2.9,3,144,1,1,0,0,0,Advanced Degree, Holds only Securites 
2562,45,39,2,2.1,3,184,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
2563,39,94,1,1.5,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
2564,43,25,3,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2565,40,10,2,0,3,102,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2566,30,42,1,1,1,184,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2567,58,142,2,3.9,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2568,46,34,2,1.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2569,35,139,1,4.6,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2570,30,154,2,4.5,1,207,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2571,34,40,2,2,3,89,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2572,62,33,1,1.5,3,140,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
2573,58,80,2,1.6,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2574,45,10,3,0.666666667,2,100,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2575,42,41,3,0.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2576,60,30,4,1.3,1,118,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2577,55,78,1,0.8,3,190,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2578,45,164,1,5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2579,52,23,1,0.4,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2580,31,149,1,6,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2581,60,25,4,0.7,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2582,33,42,1,2.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2583,37,71,1,2.5,1,185,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2584,59,114,3,4.2,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
2585,51,70,1,2.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
2586,47,149,4,6.1,1,0,1,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2587,60,55,4,2.5,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2588,61,29,1,1.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2589,64,123,1,3.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2590,46,152,1,7.4,3,374,1,0,1,1,1,Advanced Degree, Holds only Deposit
2591,31,8,4,0.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2592,57,69,4,0.7,1,245,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2593,48,161,4,7.9,3,310,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2594,48,79,1,0.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2595,35,105,1,4.6,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2596,33,39,3,2.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2597,47,163,1,5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2598,46,9,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2599,44,71,4,2,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
2600,42,51,3,2.1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2601,50,32,1,1.4,3,167,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2602,52,161,4,4.3,1,0,1,0,1,1,1,Undergraduate, Holds only Deposit
2603,53,60,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2604,37,35,4,1,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2605,64,41,4,1.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2606,46,73,2,1.7,1,216,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2607,57,49,4,1.5,1,214,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
2608,61,79,2,2,1,194,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2609,42,120,2,7.5,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
2610,40,60,2,3.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2611,33,78,3,0.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2612,50,40,4,1.1,2,131,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2613,52,110,2,5.4,3,204,1,1,1,1,0,Advanced Degree,Holds Securities & Deposit
2614,35,160,4,5.7,3,0,1,1,0,0,0,Advanced Degree, Holds only Securites 
2615,57,68,4,0.7,1,191,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
2616,56,49,2,1.6,3,103,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2617,44,65,2,2.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2618,23,55,3,2.4,2,145,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2619,33,62,3,2.3,1,98,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
2620,48,152,1,0,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2621,45,42,3,2.5,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
2622,54,39,4,0.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2623,42,111,3,3,1,0,1,1,1,0,1,Undergraduate,Holds Securities & Deposit
2624,47,82,3,2.1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2625,61,108,4,3.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2626,53,59,2,0.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2627,56,61,3,2.5,1,193,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2628,33,78,4,2,2,0,0,1,0,1,0,Graduate, Holds only Securites 
2629,44,18,2,0.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2630,63,113,4,1.7,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
2631,47,62,1,2.666666667,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2632,50,81,1,4.9,1,248,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2633,49,13,3,0.4,1,106,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2634,34,75,1,2.8,1,194,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2635,40,33,2,0.8,3,89,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2636,38,179,1,4.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2637,51,69,3,2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2638,28,45,1,1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2639,52,59,3,3,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2640,39,81,2,2.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2641,29,133,1,5.4,1,212,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2642,54,81,2,0,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2643,63,14,4,0.4,2,86,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
2644,40,28,2,0.8,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2645,36,93,2,2.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2646,45,191,3,2.6,3,123,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2647,61,155,1,2.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2648,26,155,2,7.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2649,33,68,4,1.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2650,64,52,2,1.1,1,226,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2651,43,51,1,0.7,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2652,24,44,4,1.6,1,180,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2653,30,121,2,3.1,1,408,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2654,60,49,4,2.2,1,204,0,1,0,1,0,Undergraduate, Holds only Securites 
2655,50,42,2,1,3,78,0,1,0,1,0,Advanced Degree, Holds only Securites 
2656,40,144,1,4.1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2657,31,72,1,2.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2658,30,44,1,1.5,1,109,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2659,60,43,3,0.9,3,175,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2660,39,74,1,0.1,2,144,0,1,0,1,0,Graduate, Holds only Securites 
2661,66,145,1,2.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2662,65,158,2,2.1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2663,54,78,4,4.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2664,54,154,1,2.4,2,352,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
2665,35,105,2,4.5,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2666,32,100,3,0.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2667,63,58,1,0,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2668,60,113,1,0.9,1,406,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2669,43,10,2,0.1,2,0,0,1,0,0,1,Graduate, Holds only Securites 
2670,59,142,2,2.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2671,62,128,1,2.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
2672,30,131,3,0.5,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2673,54,88,4,1,2,122,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
2674,30,101,2,0.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2675,31,70,2,1.75,3,0,0,0,1,1,1,Advanced Degree, Holds only Deposit
2676,44,122,1,0.3,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
2677,32,70,3,1.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
2678,63,148,2,4.3,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2679,57,43,2,2.1,3,166,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2680,60,31,1,1.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2681,37,35,2,0.8,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2682,53,81,4,2.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2683,51,19,1,1.4,3,98,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2684,30,98,4,1.8,3,129,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
2685,28,101,4,2.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
2686,50,81,2,0.4,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
2687,52,135,1,0.6,1,452,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
