Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Ed Level,Accounts Held
58,63,4,1.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
56,43,2,0.3,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
29,28,1,0.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
33,38,1,2.1,3,133,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
55,72,3,0.3,2,147,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
56,64,4,0.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
36,70,3,2.6,2,165,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
53,12,1,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
57,159,2,0.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
35,103,2,4.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
43,42,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
54,48,2,2.1,3,142,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
29,49,1,1.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
39,89,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
32,22,4,0.7,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
51,10,2,0.2,1,86,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
50,38,1,1.3,2,120,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
54,49,2,2.1,3,95,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
38,30,2,1.4,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
32,82,1,2.6,2,240,0,0,1,1,1,Graduate, Holds only Deposit
62,82,1,0.8,3,312,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
57,24,1,0.1,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
47,32,4,0.6,1,156,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
51,34,3,0.9,3,111,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
54,195,2,4.75,2,477,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
26,61,4,2.2,1,119,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
37,22,3,0.1,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
27,40,4,1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
63,50,2,2.8,1,205,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
62,35,2,0.7,3,0,0,1,0,0,1,Advanced Degree, Holds only Securites 
59,64,3,0.3,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
32,49,3,2.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
35,44,4,1,2,192,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
56,65,2,3.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
55,13,4,0.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
31,84,1,2.9,3,105,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
54,28,4,0.2,2,101,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
58,108,3,4.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
48,59,1,0,1,144,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
48,163,1,2.4,1,396,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
33,183,2,8.8,3,582,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
36,69,4,4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
41,115,1,7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
55,130,4,6.5,1,0,1,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
63,185,2,7.9,2,358,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
53,118,2,0.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
38,163,1,4.1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
46,140,2,6.3,1,380,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
59,91,2,0.7,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
56,61,4,1.3,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
59,168,4,4.1,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
39,69,3,0.9,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
47,22,1,0.2,1,104,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
47,53,1,0.3,1,213,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
53,25,2,1,2,0,0,0,1,1,1,Graduate, Holds only Deposit
36,115,4,2.2,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
34,31,4,1.1,3,85,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
36,83,1,2.8,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
60,152,2,6.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
45,30,1,0.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
27,34,1,0.2,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
47,44,1,1.4,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
44,182,2,7.6,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
54,44,3,1.5,1,117,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
57,122,2,6,1,153,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
52,35,4,1.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
51,91,1,0.8,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
57,30,2,2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
65,53,1,2.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
58,28,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
64,85,4,3.4,2,200,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
52,28,2,0.7,2,90,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
58,41,4,0.4,1,177,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
52,154,1,5,3,0,1,1,1,1,0,Advanced Degree,Holds Securities & Deposit
43,41,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
56,33,3,1.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
37,182,3,5.8,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
53,59,2,0.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
27,129,2,3.3,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
53,35,3,0.9,3,136,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
42,185,3,2.2,2,0,1,1,1,1,1,Graduate,Holds Securities & Deposit
58,45,4,1.3,2,201,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
36,62,4,0.1,2,145,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
53,183,3,8.2,3,467,1,0,1,1,1,Advanced Degree, Holds only Deposit
48,14,2,0.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
54,53,1,2.2,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
26,48,3,2.6,3,169,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
50,128,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
31,105,1,4,1,331,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
35,40,3,0.9,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
63,10,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
29,102,2,3.3,1,303,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
57,31,3,0.1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
30,30,4,0.8,1,158,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
33,21,1,0.6,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
62,44,2,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
35,48,1,2.5,3,164,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
37,21,3,0.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
37,84,4,2.2,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
35,64,3,0.7,2,230,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
35,82,1,2.5,1,138,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
59,39,4,1.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
53,45,2,0.8,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
45,133,4,5.7,3,0,1,0,1,1,1,Advanced Degree, Holds only Deposit
46,152,2,1.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
40,12,1,1,1,91,0,1,0,0,0,Undergraduate, Holds only Securites 
42,32,3,1.5,1,149,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
25,74,4,2.6,1,204,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
39,54,2,1.1,2,159,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
30,181,3,4.1,2,0,1,0,1,1,1,Graduate, Holds only Deposit
58,75,2,0,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
41,95,3,0.1,1,240,0,1,0,0,0,Undergraduate, Holds only Securites 
37,190,4,7.3,2,565,1,0,1,1,0,Graduate, Holds only Deposit
36,90,1,2.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
27,20,4,1,1,134,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
60,64,3,2.2,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
62,85,2,1.7,3,98,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
67,105,4,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
44,21,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
24,78,2,1.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
45,158,2,6.666666667,1,132,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
58,125,1,4.3,1,219,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
61,81,3,1.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
54,183,1,8.1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
28,54,4,0.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
49,79,4,3.6,3,212,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
35,38,1,1.5,2,136,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
36,172,4,1,2,295,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
34,184,3,7.5,1,0,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
36,158,2,7.8,1,114,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
35,188,1,0.9,3,282,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
27,20,4,0.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
42,60,4,0.2,3,151,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
65,113,4,2.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
29,70,4,0,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
65,84,2,0,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
59,23,2,0.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
46,141,2,3.3,1,0,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
59,110,3,4.4,1,264,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
52,31,4,1.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
60,22,1,1.3,1,80,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
43,91,1,5.2,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
65,82,4,2.4,3,252,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
50,23,1,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
48,35,1,0.1,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
49,114,1,2.5,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
58,18,3,0.1,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
24,80,2,1.6,3,238,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
58,74,2,2.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
45,122,4,4.1,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
42,73,3,2.333333333,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
64,40,2,1.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
49,55,4,0.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
55,69,1,2.7,2,0,0,1,0,0,1,Graduate, Holds only Securites 
40,92,4,1.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
28,48,4,2.1,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
57,113,4,0.6,3,327,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
50,58,1,1.3,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
40,109,2,2.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
55,39,3,1,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
53,33,3,1.9,2,144,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
48,18,4,0.2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
59,63,1,1.6,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
58,43,1,2.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
38,70,4,2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
49,19,1,0.9,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
60,39,4,1.3,2,140,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
54,81,3,0.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
28,34,4,1.3,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
27,140,1,5.9,2,175,1,1,1,1,0,Graduate,Holds Securities & Deposit
42,114,1,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
52,55,2,3.2,3,151,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
54,21,1,0.1,2,76,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
56,50,4,2.8,2,0,0,1,0,1,0,Graduate, Holds only Securites 
58,41,3,1.5,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
56,190,3,2.2,1,0,1,0,1,1,0,Undergraduate, Holds only Deposit
64,8,2,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
35,55,2,1.666666667,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
45,40,2,1.3,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
57,22,3,0.1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
35,44,2,1.666666667,2,0,0,1,0,0,1,Graduate, Holds only Securites 
46,102,3,4.5,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
30,54,4,1.8,3,235,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
44,130,4,3.2,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
39,75,3,2.333333333,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
42,42,2,1.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
34,133,1,3.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
46,40,1,1.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
55,34,3,1.5,1,101,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
28,142,1,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
35,64,3,2.3,1,0,0,0,1,1,1,Undergraduate, Holds only Deposit
60,44,2,1.6,3,170,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
50,95,1,0.3,1,262,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
52,49,1,1.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
51,12,2,0.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
51,98,1,1.3,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
59,42,4,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
53,44,2,0.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
43,124,1,5.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
31,175,2,6.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
32,22,4,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
41,78,4,2.666666667,1,99,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
31,54,2,1,2,109,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
41,154,1,7,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
47,42,3,2.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
37,195,2,6.5,1,635,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
53,80,1,3,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
49,81,3,2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
62,89,2,2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
33,61,3,2.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
54,25,4,0.4,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
27,43,3,0.1,2,163,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
60,122,1,2.6,1,352,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
29,160,1,4.3,1,385,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
56,83,4,1.6,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
55,79,2,0,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
45,30,3,0.5,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
33,145,1,4.3,1,437,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
45,151,2,3.3,1,328,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
44,14,2,0.1,3,98,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
37,19,3,0.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
42,55,1,0.7,3,135,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
26,132,2,2.4,3,0,1,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
33,182,1,8.6,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
61,78,3,0.5,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
31,42,1,2.4,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
54,44,2,2.3,3,187,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
62,195,4,5.2,3,522,1,0,1,1,1,Advanced Degree, Holds only Deposit
61,53,3,0.5,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
66,65,3,2.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
38,43,4,0.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
55,38,4,1.5,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
60,50,1,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
23,81,2,1.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
29,41,1,1.9,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
35,73,3,2.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
53,31,2,0.4,3,104,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
32,84,3,0.6,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
38,95,2,1.9,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
44,162,4,1.3,1,301,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
43,60,2,2.2,3,115,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
54,121,2,1.1,3,0,1,1,0,0,0,Advanced Degree, Holds only Securites 
52,43,3,1,2,165,0,0,1,1,1,Graduate, Holds only Deposit
31,38,1,1.8,2,182,0,0,1,1,1,Graduate, Holds only Deposit
47,82,1,2.9,1,276,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
42,52,4,1.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
57,43,3,1.5,1,168,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
33,82,1,2.6,2,0,0,1,1,1,1,Graduate,Holds Securities & Deposit
35,161,1,4.1,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
56,24,2,0.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
57,102,1,2.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
25,53,3,2.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
53,85,1,1.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
59,111,3,4.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
56,90,2,0.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
54,94,2,1.1,1,188,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
48,63,4,3.6,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
55,153,2,2.8,2,0,1,1,1,1,0,Graduate,Holds Securities & Deposit
33,39,2,2,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
46,205,2,8.8,1,181,0,1,0,1,0,Undergraduate, Holds only Securites 
42,142,1,3.4,1,496,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
49,163,2,0.4,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
42,113,3,1,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
46,64,1,2.9,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
65,20,3,0.1,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
50,179,1,1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
54,91,2,4.5,3,90,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
42,103,1,3.333333333,1,0,1,1,1,1,1,Undergraduate,Holds Securities & Deposit
57,80,4,1.6,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
61,38,2,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
60,44,1,0.2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
40,164,1,4.3,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
33,81,3,1.6,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
37,95,2,1.7,2,83,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
52,44,3,1.9,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
33,88,3,1.6,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
62,148,3,7,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
62,169,3,5,2,184,1,0,1,1,1,Graduate, Holds only Deposit
63,11,1,0.8,2,102,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
55,92,1,3,3,158,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
33,74,3,2.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
